date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:12:32	71508/71508	---M--	200	added ('OK')	font/woff	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfont.woff?v=4.3.0	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfonte0a5.woff	(from http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/css/font-awesome.min.css)
13:12:33	313398/313398	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfont.svg?v=4.3.0	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfonte0a5.svg	(from http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/css/font-awesome.min.css)
13:12:33	1377/1377	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/style-switcher/img/logo.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/style-switcher/img/logo.png	(from http://pixel-industry.com/html/trucking/style-switcher/styleSwitcher.css)
13:12:33	680/680	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/en.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/en.png	(from http://pixel-industry.com/html/trucking/header-default-top-bar.html)
13:12:34	168/168	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/de.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/de.png	(from http://pixel-industry.com/html/trucking/header-default-top-bar.html)
13:12:34	175/175	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/it.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/it.png	(from http://pixel-industry.com/html/trucking/header-default-top-bar.html)
13:12:35	5996/5996	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/illustration02.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/illustration02.png	(from http://pixel-industry.com/html/trucking/index08.html)
13:12:38	13041/13041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/brochure03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/brochure03.jpg	(from http://pixel-industry.com/html/trucking/index08.html)
13:12:39	4008/4008	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/logo-light.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/logo-light.png	(from http://pixel-industry.com/html/trucking/header-simple-dark.html)
13:12:41	7933/7933	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/brochure01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/brochure01.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:12:47	122092/122092	---M--	200	added ('OK')	font/ttf	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfont.ttf?v=4.3.0	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/fonts/fontawesome-webfonte0a5.ttf	(from http://pixel-industry.com/html/trucking/icon-fonts/font-awesome-4.3.0/css/font-awesome.min.css)
13:12:47	31454/31454	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img04.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img04.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:12:53	31621/31621	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img06.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img06.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:12:57	62310/62310	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img05.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img05.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:12:59	30750/30750	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img07.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img07.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:13:04	36030/36030	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img08.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img08.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:13:04	26430/26430	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img09.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img09.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:13:07	453008/453008	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/footer-bkg.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/footer-bkg.png	(from http://pixel-industry.com/html/trucking/css/style.css)
13:13:08	27802/27802	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img10.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img10.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:13:13	15598/15598	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Sep%202021%2007:43:07%20GMT	http://pixel-industry.com/html/trucking/img/slidervideo-bg.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/slidervideo-bg.b7.delayed	(from http://pixel-industry.com/html/trucking/index03.html)
13:13:13	67380/67380	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img11.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img11.jpg	(from http://pixel-industry.com/html/trucking/index02.html)
13:13:15	303956/303956	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/illustration03.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/illustration03.png	(from http://pixel-industry.com/html/trucking/index08.html)
13:13:15	6123/6123	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/latest03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/latest03.jpg	(from http://pixel-industry.com/html/trucking/index03.html)
13:13:16	14189/14189	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/team01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/team01.jpg	(from http://pixel-industry.com/html/trucking/index03.html)
13:13:18	40232/40232	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/illustration01.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/illustration01.png	(from http://pixel-industry.com/html/trucking/index03.html)
13:13:18	20025/20025	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/team02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/team02.jpg	(from http://pixel-industry.com/html/trucking/index03.html)
13:13:19	1685/1685	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/svg/pi-forklift-truck-4.svg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/svg/pi-forklift-truck-4.svg	(from http://pixel-industry.com/html/trucking/index04.html)
13:13:19	22885/22885	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/team03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/team03.jpg	(from http://pixel-industry.com/html/trucking/index03.html)
13:13:23	25426/25426	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img13.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img13.jpg	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:24	55419/55419	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img34.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img34.jpg	(from http://pixel-industry.com/html/trucking/index04.html)
13:13:24	25793/25793	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img15.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img15.jpg	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:25	2185/2185	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/map-2.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/map-2.jpg	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:25	39083/39083	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img14.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img14.jpg	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:25	2530/2530	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/map-1.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/map-1.jpg	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:26	4115/4115	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/map-3.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/map-3.jpg	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:26	2491/2491	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/map-4.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/map-4.jpg	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:26	7797/7797	---M--	200	added ('OK')	text/css	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/css/magnific-popup.css	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/css/magnific-popup.css	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:31	28795/28795	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img17.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img17.jpg	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:32	28019/28019	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img45.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img45.jpg	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:33	45158/45158	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img16.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img16.jpg	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:37	29427/29427	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img19.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img19.jpg	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:37	29463/29463	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img18.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img18.jpg	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:38	121280/121280	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/interactive-map.png	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/interactive-map.png	(from http://pixel-industry.com/html/trucking/index05.html)
13:13:38	725/725	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/portfolio.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/portfolio.js	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:38	33340/33340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img20.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img20.jpg	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:39	2543/2543	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.countTo.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.countTo.js	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:39	20947/20947	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.magnific-popup.min.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.magnific-popup.min.js	(from http://pixel-industry.com/html/trucking/index07.html)
13:13:40	22148/22148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img25.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img25.jpg	(from http://pixel-industry.com/html/trucking/about02.html)
13:13:40	8217/8217	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/brochure02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/brochure02.jpg	(from http://pixel-industry.com/html/trucking/about03.html)
13:13:41	4029/4029	---M--	200	added ('OK')	text/css	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/css/nivo-slider.css	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/css/nivo-slider.css	(from http://pixel-industry.com/html/trucking/company-history.html)
13:13:49	53201/53201	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/history01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/history01.jpg	(from http://pixel-industry.com/html/trucking/company-history.html)
13:13:52	12201/12201	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Feb%202021%2011:20:58%20GMT	http://pixel-industry.com/html/trucking/js/jquery.nivo.slider.pack.js	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/js/jquery.nivo.slider.pack.js	(from http://pixel-industry.com/html/trucking/company-history.html)
13:13:52	67883/67883	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/history02.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/history02.jpg	(from http://pixel-industry.com/html/trucking/company-history.html)
13:14:00	143942/143942	---M--	200	added ('OK')	application/pdf	date:Tue,%2023%20Feb%202021%2011:20:54%20GMT	http://pixel-industry.com/html/trucking/trucking_brochure.pdf	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/trucking_brochure.pdf	(from http://pixel-industry.com/html/trucking/about03.html)
13:14:03	139541/139541	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/history03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/history03.jpg	(from http://pixel-industry.com/html/trucking/company-history.html)
13:14:05	77172/77172	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img27.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img27.jpg	(from http://pixel-industry.com/html/trucking/events.html)
13:14:06	35489/35489	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img41.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img41.jpg	(from http://pixel-industry.com/html/trucking/careers.html)
13:14:07	93878/93878	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img37.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img37.jpg	(from http://pixel-industry.com/html/trucking/events.html)
13:14:15	77321/77321	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img32.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img32.jpg	(from http://pixel-industry.com/html/trucking/services01.html)
13:14:15	63192/63192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img33.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img33.jpg	(from http://pixel-industry.com/html/trucking/services01.html)
13:14:15	43671/43671	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img29.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img29.jpg	(from http://pixel-industry.com/html/trucking/ocean-freight.html)
13:14:15	54603/54603	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img28.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img28.jpg	(from http://pixel-industry.com/html/trucking/air-freight.html)
13:14:16	8104/8104	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img30.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img30.jpg	(from http://pixel-industry.com/html/trucking/ocean-freight.html)
13:14:18	37228/37228	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img31.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img31.jpg	(from http://pixel-industry.com/html/trucking/large-projects.html)
13:14:24	40456/40456	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img38.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img38.jpg	(from http://pixel-industry.com/html/trucking/rail-transportation.html)
13:14:27	11245/11245	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img36.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img36.jpg	(from http://pixel-industry.com/html/trucking/supply-chain-management.html)
13:14:28	57487/57487	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/warehouse.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/warehouse.jpg	(from http://pixel-industry.com/html/trucking/warehousing.html)
13:14:28	79269/79269	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img39.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img39.jpg	(from http://pixel-industry.com/html/trucking/rail-transportation.html)
13:14:30	77339/77339	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img26.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img26.jpg	(from http://pixel-industry.com/html/trucking/contract-logistics.html)
13:14:32	20459/20459	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/packaging.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/packaging.jpg	(from http://pixel-industry.com/html/trucking/packaging-options.html)
13:14:34	20929/20929	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry01.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry01.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:34	50074/50074	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img35.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img35.jpg	(from http://pixel-industry.com/html/trucking/packaging-options.html)
13:14:35	42361/42361	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/pics/img40.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/pics/img40.jpg	(from http://pixel-industry.com/html/trucking/consulting-services.html)
13:14:35	25033/25033	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry03.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry03.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:37	21576/21576	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry04.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry04.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:38	20463/20463	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry05.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry05.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:39	20457/20457	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry06.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry06.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:40	22586/22586	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry07.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry07.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
13:14:41	25737/25737	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Feb%202021%2011:20:56%20GMT	http://pixel-industry.com/html/trucking/img/blog/masonry08.jpg	D:/web%20deisgn/virtue%20projects/Logistics/trucking/pixel-industry.com/html/trucking/img/blog/masonry08.jpg	(from http://pixel-industry.com/html/trucking/news-masonry.html)
